Transaction ID | Date | Total Cost | Customer ID | Product ID | Discounts/Promotions Applied
transaction450 | 2022-12-15 | 106 | customer64 | product462 | 0
transaction451 | 2022-08-26 | 82 | customer74 | product216 | 0
transaction452 | 2019-09-09 | 118 | customer183 | product308 | 0
transaction453 | 2020-04-13 | 13 | customer299 | product339 | 0
transaction454 | 2021-02-06 | 150 | customer227 | product22 | 0
transaction455 | 2019-10-19 | 53 | customer369 | product173 | 0
transaction456 | 2022-01-23 | 60 | customer294 | product164 | 0
transaction457 | 2022-01-26 | 198 | customer182 | product324 | 0
transaction458 | 2023-11-24 | 169 | customer397 | product451 | 0
transaction459 | 2021-01-12 | 118 | customer66 | product394 | 0
transaction460 | 2020-12-09 | 144 | customer142 | product70 | 0
transaction461 | 2021-09-03 | 17 | customer17 | product163 | 0
transaction462 | 2023-03-01 | 13 | customer54 | product18 | 0
transaction463 | 2023-11-01 | 185 | customer77 | product288 | 0
transaction464 | 2020-08-27 | 67 | customer184 | product63 | 0
transaction465 | 2022-01-16 | 155 | customer377 | product337 | 0
transaction466 | 2019-11-15 | 20 | customer387 | product403 | 0
transaction467 | 2021-05-17 | 42 | customer156 | product268 | 0
transaction468 | 2023-08-20 | 83 | customer219 | product256 | 0
transaction469 | 2019-09-17 | 166 | customer463 | product141 | 0
transaction470 | 2020-07-29 | 52 | customer405 | product462 | 0
transaction471 | 2019-03-11 | 89 | customer318 | product26 | 0
transaction472 | 2023-09-13 | 141 | customer392 | product284 | 0
transaction473 | 2023-08-24 | 25 | customer101 | product269 | 0
transaction474 | 2020-10-12 | 42 | customer239 | product235 | 0
transaction475 | 2020-09-13 | 52 | customer217 | product442 | 0
transaction476 | 2022-05-23 | 102 | customer390 | product112 | 0
transaction477 | 2021-01-16 | 26 | customer295 | product235 | 0
transaction478 | 2020-11-16 | 175 | customer371 | product56 | 0
transaction479 | 2019-02-18 | 104 | customer369 | product226 | 0
transaction480 | 2021-09-15 | 46 | customer254 | product491 | 0
transaction481 | 2019-04-20 | 137 | customer90 | product59 | 0
transaction482 | 2021-01-19 | 136 | customer122 | product203 | 0
transaction483 | 2023-10-26 | 19 | customer129 | product21 | 0
transaction484 | 2022-04-14 | 137 | customer452 | product342 | 0
transaction485 | 2023-09-06 | 160 | customer426 | product255 | 0
transaction486 | 2022-10-21 | 44 | customer153 | product81 | 0
transaction487 | 2022-10-24 | 85 | customer6 | product451 | 0
transaction488 | 2023-10-12 | 195 | customer244 | product118 | 0
transaction489 | 2020-08-11 | 14 | customer203 | product126 | 0
transaction490 | 2019-12-17 | 104 | customer189 | product480 | 0
transaction491 | 2022-11-22 | 89 | customer97 | product360 | 0
transaction492 | 2020-01-24 | 123 | customer365 | product429 | 0
transaction493 | 2021-09-14 | 111 | customer416 | product242 | 0
transaction494 | 2023-11-28 | 144 | customer348 | product417 | 0
transaction495 | 2022-06-24 | 199 | customer351 | product428 | 0
transaction496 | 2022-03-15 | 75 | customer161 | product296 | 0
transaction497 | 2019-12-18 | 106 | customer84 | product144 | 0
transaction498 | 2020-03-05 | 109 | customer70 | product382 | 0
transaction499 | 2020-05-31 | 13 | customer471 | product180 | 0
transaction500 | 2020-09-05 | 14 | customer346 | product88 | 0
transaction501 | 2019-01-08 | 34 | customer36 | product118 | 0
transaction502 | 2019-07-26 | 155 | customer56 | product218 | 0
transaction503 | 2020-02-27 | 137 | customer20 | product113 | 0
transaction504 | 2019-06-16 | 93 | customer282 | product186 | 0
transaction505 | 2021-10-29 | 13 | customer55 | product332 | 0
transaction506 | 2023-05-23 | 138 | customer368 | product36 | 0
transaction507 | 2020-01-27 | 110 | customer79 | product107 | 0
transaction508 | 2022-10-12 | 102 | customer3 | product179 | 0
transaction509 | 2019-03-03 | 136 | customer135 | product55 | 0
transaction510 | 2019-10-18 | 43 | customer268 | product185 | 0
transaction511 | 2022-08-11 | 113 | customer249 | product20 | 0
transaction512 | 2023-07-04 | 130 | customer34 | product95 | 0
transaction513 | 2022-10-06 | 131 | customer412 | product349 | 0
transaction514 | 2019-01-04 | 170 | customer60 | product202 | 0
transaction515 | 2019-12-24 | 153 | customer370 | product431 | 0
transaction516 | 2021-11-07 | 86 | customer476 | product219 | 0
transaction517 | 2019-06-09 | 159 | customer225 | product385 | 0
transaction518 | 2021-09-10 | 88 | customer296 | product468 | 0
transaction519 | 2023-03-29 | 132 | customer289 | product398 | 0
transaction520 | 2019-01-26 | 50 | customer259 | product144 | 0
transaction521 | 2022-10-12 | 141 | customer207 | product114 | 0
transaction522 | 2019-03-18 | 95 | customer459 | product195 | 0
transaction523 | 2021-06-23 | 193 | customer375 | product282 | 0
transaction524 | 2021-07-11 | 145 | customer229 | product193 | 0
transaction525 | 2021-08-25 | 123 | customer304 | product238 | 0
transaction526 | 2019-03-29 | 84 | customer491 | product392 | 0
transaction527 | 2021-11-16 | 112 | customer253 | product47 | 0
transaction528 | 2021-02-10 | 191 | customer15 | product205 | 0
transaction529 | 2023-08-14 | 190 | customer304 | product65 | 0
transaction530 | 2023-08-08 | 130 | customer52 | product67 | 0
transaction531 | 2020-03-16 | 103 | customer261 | product25 | 0
transaction532 | 2023-09-22 | 174 | customer109 | product408 | 0
transaction533 | 2023-01-08 | 150 | customer173 | product486 | 0
transaction534 | 2021-03-16 | 190 | customer118 | product497 | 0
transaction535 | 2022-09-26 | 182 | customer232 | product27 | 0
transaction536 | 2022-09-01 | 101 | customer52 | product275 | 0
transaction537 | 2019-09-26 | 19 | customer386 | product468 | 0
transaction538 | 2020-01-17 | 20 | customer240 | product183 | 0
transaction539 | 2022-11-02 | 113 | customer92 | product231 | 0
transaction540 | 2020-01-30 | 140 | customer141 | product4 | 0
transaction541 | 2020-07-06 | 25 | customer112 | product48 | 0
transaction542 | 2021-03-10 | 155 | customer140 | product182 | 0
transaction543 | 2022-08-07 | 166 | customer202 | product52 | 0
transaction544 | 2021-08-05 | 104 | customer301 | product59 | 0
transaction545 | 2022-03-20 | 190 | customer435 | product345 | 0
transaction546 | 2023-01-11 | 144 | customer83 | product237 | 0
transaction547 | 2023-10-17 | 190 | customer238 | product467 | 0
transaction548 | 2020-02-05 | 64 | customer295 | product184 | 0
transaction549 | 2022-03-16 | 154 | customer200 | product176 | 0
transaction550 | 2019-03-02 | 138 | customer329 | product168 | 0
transaction551 | 2022-01-14 | 79 | customer302 | product345 | 0
transaction552 | 2020-07-31 | 104 | customer163 | product264 | 0
transaction553 | 2022-04-20 | 111 | customer286 | product236 | 0
transaction554 | 2023-10-12 | 34 | customer214 | product81 | 0
transaction555 | 2022-08-03 | 59 | customer385 | product376 | 0
transaction556 | 2021-01-15 | 139 | customer93 | product432 | 0
transaction557 | 2020-03-07 | 105 | customer440 | product69 | 0
transaction558 | 2022-09-11 | 127 | customer433 | product371 | 0
transaction559 | 2022-01-02 | 109 | customer89 | product39 | 0
transaction560 | 2021-08-27 | 121 | customer354 | product28 | 0
transaction561 | 2023-06-26 | 84 | customer184 | product204 | 0
transaction562 | 2020-02-14 | 105 | customer354 | product41 | 0
transaction563 | 2022-11-20 | 33 | customer343 | product4 | 0
transaction564 | 2020-04-07 | 132 | customer372 | product86 | 0
transaction565 | 2021-11-26 | 103 | customer81 | product12 | 0
transaction566 | 2023-08-30 | 116 | customer178 | product211 | 0
transaction567 | 2021-07-29 | 179 | customer74 | product173 | 0
transaction568 | 2022-06-03 | 61 | customer446 | product407 | 0
transaction569 | 2021-12-04 | 175 | customer489 | product228 | 0
transaction570 | 2022-02-19 | 159 | customer227 | product269 | 0
transaction571 | 2022-01-06 | 88 | customer334 | product356 | 0
transaction572 | 2023-01-22 | 90 | customer12 | product458 | 0
transaction573 | 2020-08-23 | 6 | customer18 | product170 | 0
transaction574 | 2023-07-23 | 99 | customer35 | product77 | 0
transaction575 | 2023-06-27 | 58 | customer88 | product250 | 0
transaction576 | 2022-05-19 | 176 | customer112 | product439 | 0
transaction577 | 2020-04-25 | 146 | customer388 | product301 | 0
transaction578 | 2021-03-25 | 10 | customer425 | product159 | 0
transaction579 | 2020-08-11 | 45 | customer380 | product339 | 0
transaction580 | 2020-01-20 | 59 | customer249 | product354 | 0
transaction581 | 2020-04-20 | 59 | customer125 | product136 | 0
transaction582 | 2021-12-08 | 189 | customer383 | product229 | 0
transaction583 | 2022-08-10 | 25 | customer117 | product160 | 0
transaction584 | 2019-11-30 | 169 | customer420 | product498 | 0
transaction585 | 2019-01-13 | 114 | customer366 | product422 | 0
transaction586 | 2023-04-25 | 106 | customer297 | product77 | 0
transaction587 | 2022-10-02 | 78 | customer107 | product239 | 0
transaction588 | 2023-11-04 | 199 | customer308 | product265 | 0
transaction589 | 2019-02-17 | 22 | customer82 | product281 | 0
transaction590 | 2023-01-18 | 163 | customer344 | product4 | 0
transaction591 | 2020-02-27 | 16 | customer223 | product1 | 0
transaction592 | 2022-03-08 | 7 | customer65 | product255 | 0
transaction593 | 2022-04-12 | 135 | customer107 | product359 | 0
transaction594 | 2021-02-10 | 123 | customer310 | product149 | 0
transaction595 | 2020-03-09 | 124 | customer216 | product297 | 0
transaction596 | 2022-04-14 | 179 | customer419 | product360 | 0
transaction597 | 2020-02-28 | 131 | customer265 | product192 | 0
transaction598 | 2019-11-26 | 80 | customer191 | product78 | 0
transaction599 | 2019-10-08 | 155 | customer35 | product438 | 0
transaction600 | 2023-03-16 | 139 | customer431 | product309 | 0
transaction601 | 2020-12-22 | 45 | customer88 | product448 | 0
transaction602 | 2020-06-17 | 192 | customer65 | product133 | 0
transaction603 | 2021-03-19 | 113 | customer137 | product418 | 0
transaction604 | 2020-09-28 | 199 | customer467 | product140 | 0
transaction605 | 2019-12-06 | 38 | customer230 | product95 | 0
transaction606 | 2020-02-25 | 110 | customer220 | product133 | 0
transaction607 | 2019-02-18 | 89 | customer370 | product121 | 0
transaction608 | 2023-07-28 | 82 | customer147 | product70 | 0
transaction609 | 2023-09-28 | 132 | customer137 | product384 | 0
transaction610 | 2022-01-24 | 164 | customer384 | product484 | 0
transaction611 | 2022-04-05 | 172 | customer381 | product132 | 0
transaction612 | 2019-11-20 | 179 | customer260 | product149 | 0
transaction613 | 2022-11-26 | 60 | customer498 | product241 | 0
transaction614 | 2020-12-24 | 188 | customer266 | product442 | 0
transaction615 | 2022-04-20 | 136 | customer185 | product300 | 0
transaction616 | 2021-09-27 | 140 | customer15 | product185 | 0
transaction617 | 2023-07-16 | 108 | customer440 | product64 | 0
transaction618 | 2020-06-30 | 131 | customer354 | product459 | 0
transaction619 | 2021-06-19 | 175 | customer349 | product86 | 0
transaction620 | 2022-12-29 | 18 | customer102 | product117 | 0
transaction621 | 2023-10-28 | 93 | customer400 | product373 | 0
transaction622 | 2023-09-27 | 94 | customer452 | product439 | 0
transaction623 | 2022-09-17 | 28 | customer52 | product364 | 0
transaction624 | 2020-07-11 | 45 | customer86 | product350 | 0
transaction625 | 2022-09-01 | 191 | customer476 | product72 | 0
transaction626 | 2023-09-09 | 21 | customer132 | product280 | 0
transaction627 | 2021-08-07 | 110 | customer428 | product403 | 0
transaction628 | 2019-07-14 | 93 | customer270 | product321 | 0
transaction629 | 2023-06-05 | 22 | customer88 | product66 | 0
transaction630 | 2020-10-10 | 144 | customer43 | product86 | 0
transaction631 | 2019-05-09 | 52 | customer78 | product75 | 0
transaction632 | 2023-09-11 | 103 | customer339 | product176 | 0
transaction633 | 2019-06-03 | 93 | customer472 | product185 | 0
transaction634 | 2021-10-20 | 148 | customer136 | product294 | 0
transaction635 | 2022-07-23 | 133 | customer135 | product227 | 0
transaction636 | 2021-05-27 | 52 | customer143 | product305 | 0
transaction637 | 2023-11-25 | 107 | customer415 | product253 | 0
transaction638 | 2019-04-19 | 63 | customer411 | product162 | 0
transaction639 | 2021-12-30 | 166 | customer101 | product483 | 0
transaction640 | 2019-12-13 | 92 | customer310 | product21 | 0
transaction641 | 2019-11-09 | 100 | customer125 | product330 | 0
transaction642 | 2020-05-11 | 134 | customer183 | product145 | 0
transaction643 | 2022-03-26 | 136 | customer40 | product105 | 0
transaction644 | 2020-12-18 | 110 | customer192 | product180 | 0
transaction645 | 2023-11-15 | 172 | customer24 | product71 | 0
transaction646 | 2021-07-09 | 77 | customer244 | product19 | 0
transaction647 | 2019-06-13 | 63 | customer466 | product358 | 0
transaction648 | 2022-08-11 | 27 | customer126 | product113 | 0
transaction649 | 2019-04-23 | 88 | customer476 | product424 | 0
transaction650 | 2020-11-28 | 175 | customer354 | product133 | 0
transaction651 | 2020-02-21 | 167 | customer236 | product72 | 0
transaction652 | 2021-02-14 | 44 | customer400 | product430 | 0
transaction653 | 2022-08-24 | 54 | customer63 | product39 | 0
transaction654 | 2021-02-17 | 16 | customer260 | product327 | 0
transaction655 | 2019-03-23 | 11 | customer374 | product343 | 0
transaction656 | 2023-12-12 | 183 | customer363 | product369 | 0
transaction657 | 2022-04-03 | 13 | customer122 | product380 | 0
transaction658 | 2019-08-17 | 176 | customer14 | product2 | 0
transaction659 | 2021-10-12 | 40 | customer93 | product429 | 0
transaction660 | 2021-07-16 | 6 | customer124 | product80 | 0
transaction661 | 2022-08-03 | 47 | customer350 | product44 | 0
transaction662 | 2020-02-14 | 68 | customer478 | product43 | 0
transaction663 | 2023-04-27 | 51 | customer398 | product212 | 0
transaction664 | 2023-09-23 | 175 | customer445 | product102 | 0
transaction665 | 2020-09-03 | 167 | customer75 | product319 | 0
transaction666 | 2020-06-18 | 43 | customer378 | product371 | 0
transaction667 | 2021-05-02 | 15 | customer343 | product456 | 0
transaction668 | 2019-12-23 | 89 | customer235 | product166 | 0
transaction669 | 2020-06-08 | 169 | customer125 | product4 | 0
transaction670 | 2020-10-09 | 124 | customer78 | product245 | 0
transaction671 | 2020-01-10 | 59 | customer268 | product160 | 0
transaction672 | 2021-07-30 | 136 | customer292 | product264 | 0
transaction673 | 2022-07-01 | 158 | customer498 | product117 | 0
transaction674 | 2020-10-29 | 35 | customer362 | product488 | 0
transaction675 | 2023-08-02 | 23 | customer432 | product200 | 0
transaction676 | 2023-08-27 | 35 | customer343 | product419 | 0
transaction677 | 2020-05-01 | 43 | customer110 | product49 | 0
transaction678 | 2023-01-21 | 102 | customer214 | product437 | 0
transaction679 | 2020-03-19 | 46 | customer472 | product189 | 0
transaction680 | 2023-07-05 | 121 | customer430 | product404 | 0
transaction681 | 2022-05-04 | 129 | customer407 | product6 | 0
transaction682 | 2022-05-02 | 119 | customer274 | product288 | 0
transaction683 | 2023-09-28 | 103 | customer464 | product483 | 0
transaction684 | 2020-01-23 | 108 | customer499 | product143 | 0
transaction685 | 2019-03-19 | 139 | customer3 | product130 | 0
transaction686 | 2020-10-25 | 63 | customer310 | product139 | 0
transaction687 | 2023-02-17 | 32 | customer319 | product345 | 0
transaction688 | 2019-01-22 | 115 | customer18 | product104 | 0
transaction689 | 2022-10-31 | 147 | customer368 | product3 | 0
transaction690 | 2020-11-04 | 120 | customer67 | product372 | 0
transaction691 | 2021-02-09 | 93 | customer479 | product302 | 0
transaction692 | 2020-01-14 | 162 | customer446 | product200 | 0
transaction693 | 2019-11-25 | 134 | customer340 | product51 | 0
transaction694 | 2023-04-13 | 173 | customer64 | product323 | 0
transaction695 | 2020-06-02 | 34 | customer119 | product266 | 0
transaction696 | 2023-02-22 | 170 | customer40 | product288 | 0
transaction697 | 2019-06-23 | 8 | customer23 | product258 | 0
transaction698 | 2023-02-19 | 164 | customer338 | product399 | 0
transaction699 | 2019-06-26 | 68 | customer357 | product136 | 0
transaction700 | 2021-11-19 | 187 | customer1 | product422 | 0
transaction701 | 2020-09-10 | 76 | customer294 | product200 | 0
transaction702 | 2023-07-10 | 23 | customer39 | product247 | 0
transaction703 | 2022-10-18 | 113 | customer469 | product325 | 0
transaction704 | 2023-02-14 | 193 | customer1 | product269 | 0
transaction705 | 2021-09-04 | 138 | customer224 | product416 | 0
transaction706 | 2022-06-03 | 105 | customer229 | product164 | 0
transaction707 | 2020-01-02 | 10 | customer199 | product312 | 0
transaction708 | 2021-05-23 | 53 | customer243 | product325 | 0
transaction709 | 2021-05-07 | 101 | customer342 | product307 | 0
transaction710 | 2023-09-29 | 8 | customer494 | product132 | 0
transaction711 | 2020-07-06 | 21 | customer157 | product420 | 0
transaction712 | 2022-07-13 | 68 | customer252 | product480 | 0
transaction713 | 2019-02-28 | 71 | customer357 | product281 | 0
transaction714 | 2022-09-16 | 160 | customer282 | product18 | 0
transaction715 | 2019-05-22 | 171 | customer207 | product468 | 0
transaction716 | 2021-04-07 | 188 | customer418 | product209 | 0
transaction717 | 2020-04-15 | 19 | customer408 | product325 | 0
transaction718 | 2021-02-07 | 85 | customer383 | product33 | 0
transaction719 | 2021-05-25 | 149 | customer184 | product469 | 0
transaction720 | 2023-04-22 | 107 | customer410 | product280 | 0
transaction721 | 2021-11-05 | 56 | customer339 | product440 | 0
transaction722 | 2022-06-13 | 185 | customer108 | product423 | 0
transaction723 | 2022-04-11 | 166 | customer362 | product484 | 0
transaction724 | 2021-05-19 | 117 | customer403 | product335 | 0
transaction725 | 2020-08-23 | 177 | customer133 | product36 | 0
transaction726 | 2019-10-11 | 21 | customer292 | product36 | 0
transaction727 | 2021-08-27 | 12 | customer94 | product425 | 0
transaction728 | 2019-06-05 | 106 | customer420 | product309 | 0
transaction729 | 2019-12-13 | 28 | customer78 | product483 | 0
transaction730 | 2021-01-06 | 185 | customer143 | product248 | 0
transaction731 | 2019-03-15 | 68 | customer279 | product92 | 0
transaction732 | 2021-10-26 | 188 | customer272 | product321 | 0
transaction733 | 2022-03-29 | 39 | customer477 | product5 | 0
transaction734 | 2020-12-11 | 163 | customer307 | product413 | 0
transaction735 | 2023-03-23 | 121 | customer162 | product132 | 0
transaction736 | 2021-04-24 | 186 | customer466 | product139 | 0
transaction737 | 2019-04-22 | 110 | customer444 | product449 | 0
transaction738 | 2022-04-20 | 145 | customer214 | product422 | 0
transaction739 | 2019-09-04 | 129 | customer96 | product233 | 0
transaction740 | 2019-04-08 | 193 | customer468 | product361 | 0
transaction741 | 2022-11-22 | 151 | customer209 | product376 | 0
transaction742 | 2023-11-13 | 31 | customer288 | product71 | 0
transaction743 | 2020-10-19 | 155 | customer169 | product61 | 0
transaction744 | 2022-05-06 | 79 | customer176 | product165 | 0
transaction745 | 2021-05-04 | 30 | customer109 | product158 | 0
transaction746 | 2019-03-16 | 27 | customer307 | product135 | 0
transaction747 | 2023-02-08 | 185 | customer449 | product229 | 0
transaction748 | 2020-03-07 | 62 | customer192 | product456 | 0
transaction749 | 2020-10-06 | 88 | customer189 | product125 | 0
transaction750 | 2022-10-27 | 77 | customer358 | product153 | 0
transaction751 | 2021-04-05 | 22 | customer152 | product303 | 0
transaction752 | 2023-03-19 | 125 | customer206 | product399 | 0
transaction753 | 2020-11-15 | 135 | customer197 | product397 | 0
transaction754 | 2022-01-23 | 110 | customer9 | product334 | 0
transaction755 | 2021-12-24 | 100 | customer3 | product227 | 0
transaction756 | 2020-01-14 | 84 | customer161 | product227 | 0
transaction757 | 2021-03-07 | 19 | customer464 | product225 | 0
transaction758 | 2023-07-01 | 23 | customer224 | product443 | 0
transaction759 | 2019-12-18 | 181 | customer256 | product192 | 0
transaction760 | 2020-07-22 | 113 | customer443 | product41 | 0
transaction761 | 2022-06-17 | 190 | customer286 | product184 | 0
transaction762 | 2020-06-04 | 115 | customer432 | product480 | 0
transaction763 | 2020-09-15 | 47 | customer174 | product452 | 0
transaction764 | 2020-04-15 | 17 | customer418 | product347 | 0
transaction765 | 2022-07-24 | 84 | customer144 | product438 | 0
transaction766 | 2022-05-13 | 126 | customer396 | product249 | 0
transaction767 | 2019-04-06 | 97 | customer181 | product338 | 0
transaction768 | 2023-01-08 | 198 | customer169 | product14 | 0
transaction769 | 2022-10-26 | 38 | customer267 | product459 | 0
transaction770 | 2019-10-14 | 87 | customer181 | product73 | 0
transaction771 | 2023-07-05 | 186 | customer8 | product15 | 0
transaction772 | 2023-05-21 | 188 | customer41 | product243 | 0
transaction773 | 2023-01-11 | 30 | customer390 | product385 | 0
transaction774 | 2019-03-13 | 199 | customer43 | product6 | 0
transaction775 | 2023-09-01 | 106 | customer402 | product303 | 0
transaction776 | 2023-05-29 | 195 | customer398 | product321 | 0
transaction777 | 2021-03-14 | 27 | customer361 | product148 | 0
transaction778 | 2023-11-15 | 160 | customer166 | product235 | 0
transaction779 | 2023-05-04 | 146 | customer480 | product322 | 0
transaction780 | 2022-02-14 | 192 | customer79 | product487 | 0
transaction781 | 2019-08-31 | 146 | customer254 | product50 | 0
transaction782 | 2019-06-10 | 144 | customer62 | product366 | 0
transaction783 | 2023-11-01 | 121 | customer253 | product474 | 0
transaction784 | 2020-10-24 | 106 | customer333 | product469 | 0
transaction785 | 2022-07-07 | 140 | customer458 | product20 | 0
transaction786 | 2022-08-24 | 171 | customer236 | product98 | 0
transaction787 | 2021-03-05 | 142 | customer218 | product271 | 0
transaction788 | 2023-06-13 | 84 | customer358 | product356 | 0
transaction789 | 2020-10-08 | 45 | customer303 | product303 | 0
transaction790 | 2021-05-09 | 108 | customer214 | product253 | 0
transaction791 | 2021-09-12 | 193 | customer465 | product221 | 0
transaction792 | 2020-01-18 | 143 | customer493 | product375 | 0
transaction793 | 2019-01-26 | 21 | customer224 | product70 | 0
transaction794 | 2022-07-08 | 106 | customer163 | product101 | 0
transaction795 | 2019-10-01 | 83 | customer140 | product47 | 0
transaction796 | 2019-01-25 | 87 | customer102 | product434 | 0
transaction797 | 2020-07-03 | 42 | customer46 | product493 | 0
transaction798 | 2023-12-03 | 190 | customer476 | product93 | 0
transaction799 | 2023-02-18 | 155 | customer63 | product99 | 0
transaction800 | 2019-09-27 | 83 | customer385 | product70 | 0
transaction801 | 2019-02-22 | 28 | customer300 | product306 | 0
transaction802 | 2020-11-22 | 81 | customer31 | product312 | 0
transaction803 | 2020-08-05 | 18 | customer339 | product227 | 0
transaction804 | 2019-07-08 | 165 | customer345 | product364 | 0
transaction805 | 2020-05-03 | 40 | customer261 | product480 | 0
transaction806 | 2019-07-01 | 89 | customer477 | product230 | 0
transaction807 | 2023-10-16 | 93 | customer8 | product439 | 0
transaction808 | 2022-06-09 | 9 | customer203 | product175 | 0
transaction809 | 2022-01-16 | 116 | customer296 | product156 | 0
transaction810 | 2021-06-14 | 171 | customer299 | product332 | 0
transaction811 | 2019-03-14 | 58 | customer428 | product147 | 0
transaction812 | 2020-10-11 | 126 | customer483 | product185 | 0
transaction813 | 2020-04-27 | 153 | customer286 | product276 | 0
transaction814 | 2023-08-03 | 95 | customer110 | product214 | 0
transaction815 | 2020-12-20 | 80 | customer267 | product1 | 0
transaction816 | 2023-02-10 | 40 | customer494 | product87 | 0
transaction817 | 2023-06-05 | 10 | customer298 | product164 | 0
transaction818 | 2023-07-25 | 162 | customer443 | product436 | 0
transaction819 | 2020-03-03 | 120 | customer149 | product356 | 0
transaction820 | 2021-09-08 | 142 | customer23 | product183 | 0
transaction821 | 2022-05-15 | 158 | customer330 | product394 | 0
transaction822 | 2022-10-28 | 15 | customer121 | product96 | 0
transaction823 | 2020-11-23 | 74 | customer345 | product344 | 0
transaction824 | 2019-10-08 | 94 | customer342 | product92 | 0
transaction825 | 2019-05-27 | 104 | customer301 | product494 | 0
transaction826 | 2022-02-22 | 122 | customer260 | product241 | 0
transaction827 | 2021-02-09 | 54 | customer283 | product365 | 0
transaction828 | 2023-02-06 | 33 | customer256 | product251 | 0
transaction829 | 2021-10-16 | 60 | customer421 | product391 | 0
transaction830 | 2020-09-20 | 181 | customer225 | product94 | 0
transaction831 | 2022-05-23 | 45 | customer413 | product477 | 0
transaction832 | 2020-10-18 | 59 | customer131 | product287 | 0
transaction833 | 2021-02-03 | 21 | customer2 | product11 | 0
transaction834 | 2021-09-07 | 86 | customer257 | product366 | 0
transaction835 | 2020-03-15 | 99 | customer360 | product38 | 0
transaction836 | 2020-08-28 | 170 | customer182 | product391 | 0
transaction837 | 2019-02-26 | 68 | customer227 | product26 | 0
transaction838 | 2023-03-03 | 108 | customer287 | product327 | 0
transaction839 | 2022-02-01 | 171 | customer207 | product470 | 0
transaction840 | 2019-05-29 | 89 | customer231 | product339 | 0
transaction841 | 2021-07-12 | 93 | customer367 | product364 | 0
transaction842 | 2019-04-16 | 132 | customer112 | product472 | 0
transaction843 | 2020-12-06 | 163 | customer217 | product192 | 0
transaction844 | 2022-12-28 | 96 | customer12 | product265 | 0
transaction845 | 2019-11-21 | 68 | customer484 | product484 | 0
transaction846 | 2022-08-20 | 133 | customer356 | product227 | 0
transaction847 | 2022-01-06 | 158 | customer307 | product174 | 0
transaction848 | 2022-12-16 | 28 | customer76 | product316 | 0
transaction849 | 2021-03-06 | 159 | customer310 | product98 | 0
transaction850 | 2023-03-27 | 145 | customer152 | product57 | 0
transaction851 | 2021-06-23 | 44 | customer155 | product21 | 0
transaction852 | 2022-02-09 | 44 | customer300 | product250 | 0
transaction853 | 2021-09-16 | 121 | customer61 | product80 | 0
transaction854 | 2022-04-02 | 7 | customer430 | product435 | 0
transaction855 | 2022-01-24 | 167 | customer499 | product425 | 0
transaction856 | 2021-04-11 | 21 | customer429 | product407 | 0
transaction857 | 2020-10-06 | 78 | customer40 | product266 | 0
transaction858 | 2019-07-09 | 38 | customer255 | product239 | 0
transaction859 | 2022-10-04 | 153 | customer326 | product354 | 0
transaction860 | 2023-10-10 | 136 | customer308 | product234 | 0
transaction861 | 2023-06-10 | 52 | customer388 | product223 | 0
transaction862 | 2021-10-17 | 77 | customer349 | product262 | 0
transaction863 | 2021-04-08 | 123 | customer351 | product288 | 0
transaction864 | 2023-02-26 | 7 | customer241 | product360 | 0
transaction865 | 2020-09-12 | 146 | customer54 | product95 | 0
transaction866 | 2019-05-24 | 87 | customer187 | product231 | 0
transaction867 | 2023-05-30 | 68 | customer372 | product272 | 0
transaction868 | 2020-12-04 | 41 | customer125 | product369 | 0
transaction869 | 2022-10-28 | 124 | customer499 | product252 | 0
transaction870 | 2021-05-11 | 187 | customer183 | product164 | 0
transaction871 | 2020-10-16 | 149 | customer463 | product374 | 0
transaction872 | 2023-02-22 | 13 | customer161 | product479 | 0
transaction873 | 2022-07-20 | 8 | customer343 | product115 | 0
transaction874 | 2019-07-21 | 86 | customer436 | product144 | 0
transaction875 | 2020-02-04 | 109 | customer467 | product94 | 0
transaction876 | 2020-04-17 | 118 | customer308 | product389 | 0
transaction877 | 2022-01-28 | 98 | customer466 | product248 | 0
transaction878 | 2022-07-15 | 7 | customer492 | product143 | 0
transaction879 | 2021-10-24 | 90 | customer75 | product461 | 0
transaction880 | 2020-08-15 | 54 | customer50 | product134 | 0
transaction881 | 2019-05-05 | 138 | customer493 | product285 | 0
transaction882 | 2020-04-23 | 141 | customer142 | product128 | 0
transaction883 | 2020-11-27 | 111 | customer307 | product426 | 0
transaction884 | 2022-08-12 | 142 | customer139 | product221 | 0
transaction885 | 2023-05-17 | 193 | customer486 | product383 | 0
transaction886 | 2023-07-16 | 183 | customer313 | product228 | 0
transaction887 | 2022-12-21 | 180 | customer231 | product131 | 0
transaction888 | 2022-06-18 | 84 | customer475 | product402 | 0
transaction889 | 2023-03-03 | 77 | customer298 | product33 | 0
transaction890 | 2020-05-23 | 124 | customer433 | product148 | 0
transaction891 | 2022-08-01 | 115 | customer386 | product172 | 0
transaction892 | 2019-10-25 | 191 | customer169 | product198 | 0
transaction893 | 2020-03-03 | 73 | customer117 | product352 | 0
transaction894 | 2022-12-06 | 113 | customer200 | product259 | 0
transaction895 | 2022-09-28 | 150 | customer396 | product442 | 0
transaction896 | 2022-11-04 | 57 | customer149 | product55 | 0
transaction897 | 2023-01-18 | 130 | customer391 | product33 | 0
transaction898 | 2022-12-13 | 197 | customer452 | product390 | 0
transaction899 | 2020-09-15 | 91 | customer333 | product373 | 0
