Transaction ID | Date | Total Cost | Customer ID | Product ID | Discounts/Promotions Applied
transaction447 | 2022-04-08 | 225 | customer808 | product581 | 0
transaction448 | 2023-09-21 | 582 | customer955 | product728 | 0
transaction449 | 2023-05-03 | 198 | customer45 | product23 | 0
transaction450 | 2023-03-13 | 55 | customer46 | product23 | 0
transaction451 | 2023-05-16 | 22 | customer719 | product492 | 0
transaction452 | 2023-01-01 | 140 | customer943 | product716 | 0
transaction453 | 2022-09-05 | 85 | customer987 | product760 | 0
transaction454 | 2022-01-17 | 48 | customer633 | product406 | 0
transaction455 | 2021-11-04 | 16 | customer585 | product358 | 0
transaction456 | 2023-10-12 | 115 | customer717 | product490 | 0
transaction457 | 2022-04-19 | 0 | customer169 | product85 | 0
transaction458 | 2023-04-07 | 0 | customer170 | product85 | 0
transaction459 | 2023-01-26 | 396 | customer770 | product543 | 0
transaction460 | 2023-02-01 | 85 | customer675 | product448 | 0
transaction461 | 2023-11-26 | 627 | customer736 | product509 | 0
transaction462 | 2022-12-10 | 270 | customer463 | product236 | 0
transaction463 | 2022-11-05 | 100 | customer572 | product345 | 0
transaction464 | 2023-06-03 | 360 | customer807 | product580 | 0
transaction465 | 2022-11-09 | 31 | customer826 | product599 | 0
transaction466 | 2023-04-27 | 99 | customer39 | product20 | 0
transaction467 | 2023-05-30 | 108 | customer40 | product20 | 0
transaction468 | 2022-09-26 | 2160 | customer267 | product134 | 0
transaction469 | 2022-12-28 | 1200 | customer268 | product134 | 0
transaction470 | 2023-11-20 | 0 | customer872 | product645 | 0
transaction471 | 2022-06-16 | 56 | customer53 | product27 | 0
transaction472 | 2023-01-18 | 38.5 | customer54 | product27 | 0
transaction473 | 2023-05-21 | 21 | customer890 | product663 | 0
transaction474 | 2023-10-17 | 143 | customer427 | product214 | 0
transaction475 | 2022-04-10 | 77 | customer428 | product214 | 0
transaction476 | 2023-03-01 | 513 | customer97 | product49 | 0
transaction477 | 2023-05-04 | 216 | customer98 | product49 | 0
transaction478 | 2022-12-24 | 248 | customer253 | product127 | 0
transaction479 | 2022-10-25 | 310 | customer254 | product127 | 0
transaction480 | 2022-10-27 | 518 | customer85 | product43 | 0
transaction481 | 2023-10-30 | 444 | customer86 | product43 | 0
transaction482 | 2023-10-14 | 4 | customer545 | product318 | 0
transaction483 | 2022-12-07 | 28.5 | customer601 | product374 | 0
transaction484 | 2022-12-31 | 300 | customer738 | product511 | 0
transaction485 | 2022-03-15 | 484 | customer665 | product438 | 0
transaction486 | 2023-11-01 | 240 | customer869 | product642 | 0
transaction487 | 2023-10-17 | 30 | customer540 | product313 | 0
transaction488 | 2022-07-01 | 110 | customer295 | product148 | 0
transaction489 | 2022-04-22 | 132 | customer296 | product148 | 0
transaction490 | 2023-03-15 | 100 | customer77 | product39 | 0
transaction491 | 2022-05-19 | 150 | customer78 | product39 | 0
transaction492 | 2022-08-28 | 140 | customer755 | product528 | 0
transaction493 | 2023-10-01 | 132 | customer576 | product349 | 0
transaction494 | 2023-07-15 | 252 | customer837 | product610 | 0
transaction495 | 2023-09-23 | 444 | customer199 | product100 | 0
transaction496 | 2023-10-27 | 481 | customer200 | product100 | 0
transaction497 | 2023-11-21 | 156 | customer171 | product86 | 0
transaction498 | 2023-10-31 | 195 | customer172 | product86 | 0
transaction499 | 2022-08-10 | 92 | customer823 | product596 | 0
transaction500 | 2021-09-16 | 30 | customer970 | product743 | 0
transaction501 | 2023-06-30 | 0 | customer793 | product566 | 0
transaction502 | 2023-04-27 | 660 | customer967 | product740 | 0
transaction503 | 2023-07-26 | 245 | customer692 | product465 | 0
transaction504 | 2022-11-23 | 2990 | customer853 | product626 | 0
transaction505 | 2023-03-30 | 190 | customer828 | product601 | 0
transaction506 | 2023-04-26 | 104 | customer105 | product53 | 0
transaction507 | 2022-08-13 | 416 | customer106 | product53 | 0
transaction508 | 2023-02-28 | 0 | customer880 | product653 | 0
transaction509 | 2022-02-18 | 108 | customer3 | product2 | 0
transaction510 | 2022-06-29 | 459 | customer4 | product2 | 0
transaction511 | 2023-11-30 | 660 | customer145 | product73 | 0
transaction512 | 2022-10-10 | 2805 | customer146 | product73 | 0
transaction513 | 2022-09-14 | 55 | customer564 | product337 | 0
transaction514 | 2023-02-17 | 1620 | customer734 | product507 | 0
transaction515 | 2021-06-30 | 72 | customer533 | product306 | 0
transaction516 | 2023-08-14 | 390 | customer279 | product140 | 0
transaction517 | 2023-11-10 | 585 | customer280 | product140 | 0
transaction518 | 2022-08-08 | 98 | customer891 | product664 | 0
transaction519 | 2022-09-28 | 76 | customer843 | product616 | 0
transaction520 | 2022-08-15 | 78 | customer335 | product168 | 0
transaction521 | 2022-05-07 | 169 | customer336 | product168 | 0
transaction522 | 2022-03-17 | 1088 | customer795 | product568 | 0
transaction523 | 2022-12-04 | 180 | customer283 | product142 | 0
transaction524 | 2023-06-21 | 180 | customer284 | product142 | 0
transaction525 | 2023-01-27 | 1216 | customer874 | product647 | 0
transaction526 | 2023-10-26 | 120 | customer842 | product615 | 0
transaction527 | 2023-08-07 | 228 | customer707 | product480 | 0
transaction528 | 2022-03-24 | 195 | customer920 | product693 | 0
transaction529 | 2022-12-20 | 12 | customer67 | product34 | 0
transaction530 | 2023-02-09 | 6.4 | customer68 | product34 | 0
transaction531 | 2022-07-11 | 209 | customer595 | product368 | 0
transaction532 | 2023-08-14 | 240 | customer613 | product386 | 0
transaction533 | 2023-04-03 | 684 | customer687 | product460 | 0
transaction534 | 2023-11-18 | 1120 | customer706 | product479 | 0
transaction535 | 2021-09-26 | 204 | customer667 | product440 | 0
transaction536 | 2022-03-19 | 720 | customer683 | product456 | 0
transaction537 | 2023-01-10 | 756 | customer620 | product393 | 0
transaction538 | 2023-06-17 | 504 | customer185 | product93 | 0
transaction539 | 2022-03-08 | 364 | customer186 | product93 | 0
transaction540 | 2023-07-03 | 180 | customer688 | product461 | 0
transaction541 | 2023-07-20 | 3870 | customer849 | product622 | 0
transaction542 | 2023-11-10 | 846 | customer690 | product463 | 0
transaction543 | 2022-11-25 | 378 | customer939 | product712 | 0
transaction544 | 2023-01-26 | 570 | customer421 | product211 | 0
transaction545 | 2023-05-23 | 266 | customer422 | product211 | 0
transaction546 | 2023-09-02 | 36 | customer578 | product351 | 0
transaction547 | 2022-08-15 | 154 | customer575 | product348 | 0
transaction548 | 2023-09-06 | 420 | customer856 | product629 | 0
transaction549 | 2023-11-13 | 608 | customer858 | product631 | 0
transaction550 | 2023-10-20 | 119 | customer944 | product717 | 0
transaction551 | 2023-06-02 | 28 | customer743 | product516 | 0
transaction552 | 2023-07-28 | 2835 | customer451 | product226 | 0
transaction553 | 2022-04-17 | 2205 | customer452 | product226 | 0
transaction554 | 2023-08-14 | 1105 | customer884 | product657 | 0
transaction555 | 2023-01-17 | 289 | customer716 | product489 | 0
transaction556 | 2023-02-04 | 51 | customer986 | product759 | 0
transaction557 | 2023-11-08 | 93.5 | customer47 | product24 | 0
transaction558 | 2022-12-27 | 99 | customer48 | product24 | 0
transaction559 | 2023-10-24 | 19.2 | customer301 | product151 | 0
transaction560 | 2022-11-06 | 52.8 | customer302 | product151 | 0
transaction561 | 2022-11-23 | 108 | customer395 | product198 | 0
transaction562 | 2022-03-14 | 18 | customer396 | product198 | 0
transaction563 | 2022-10-20 | 28 | customer255 | product128 | 0
transaction564 | 2023-11-12 | 280 | customer256 | product128 | 0
transaction565 | 2023-09-25 | 520 | customer456 | product229 | 0
transaction566 | 2023-10-30 | 720 | customer229 | product115 | 0
transaction567 | 2022-10-19 | 1080 | customer230 | product115 | 0
transaction568 | 2022-12-08 | 60 | customer981 | product754 | 0
transaction569 | 2023-05-24 | 0 | customer871 | product644 | 0
transaction570 | 2023-07-07 | 196 | customer81 | product41 | 0
transaction571 | 2022-12-24 | 56 | customer82 | product41 | 0
transaction572 | 2023-11-05 | 370 | customer265 | product133 | 0
transaction573 | 2023-07-25 | 222 | customer266 | product133 | 0
transaction574 | 2023-07-31 | 238 | customer937 | product710 | 0
transaction575 | 2021-10-30 | 455 | customer307 | product154 | 0
transaction576 | 2021-06-22 | 35 | customer308 | product154 | 0
transaction577 | 2021-11-28 | 741 | customer661 | product434 | 0
transaction578 | 2022-10-14 | 3.4 | customer512 | product285 | 0
transaction579 | 2023-10-25 | 104 | customer487 | product260 | 0
transaction580 | 2023-10-04 | 564 | customer964 | product737 | 0
transaction581 | 2023-04-06 | 175 | customer851 | product624 | 0
transaction582 | 2023-05-27 | 31.5 | customer494 | product267 | 0
transaction583 | 2023-03-14 | 18 | customer391 | product196 | 0
transaction584 | 2023-06-24 | 102 | customer392 | product196 | 0
transaction585 | 2022-01-21 | 32 | customer990 | product763 | 0
transaction586 | 2023-03-18 | 38 | customer61 | product31 | 0
transaction587 | 2023-07-20 | 2 | customer62 | product31 | 0
transaction588 | 2023-10-09 | 380 | customer525 | product298 | 0
transaction589 | 2023-10-31 | 7.5 | customer538 | product311 | 0
transaction590 | 2023-11-02 | 342 | customer125 | product63 | 0
transaction591 | 2023-02-25 | 144 | customer126 | product63 | 0
transaction592 | 2022-07-28 | 64 | customer327 | product164 | 0
transaction593 | 2022-08-17 | 32 | customer328 | product164 | 0
transaction594 | 2023-06-09 | 80 | customer221 | product111 | 0
transaction595 | 2023-03-29 | 380 | customer222 | product111 | 0
transaction596 | 2022-10-22 | 31.5 | customer541 | product314 | 0
transaction597 | 2023-11-21 | 40 | customer65 | product33 | 0
transaction598 | 2022-04-12 | 40 | customer66 | product33 | 0
transaction599 | 2022-06-09 | 45 | customer57 | product29 | 0
transaction600 | 2023-10-17 | 105 | customer58 | product29 | 0
transaction601 | 2023-11-20 | 56 | customer55 | product28 | 0
transaction602 | 2022-03-08 | 66.5 | customer56 | product28 | 0
transaction603 | 2022-06-12 | 1080 | customer231 | product116 | 0
transaction604 | 2023-11-06 | 180 | customer232 | product116 | 0
transaction605 | 2022-03-05 | 180 | customer918 | product691 | 0
transaction606 | 2023-04-19 | 40 | customer598 | product371 | 0
transaction607 | 2022-07-10 | 120 | customer385 | product193 | 0
transaction608 | 2023-03-24 | 136 | customer386 | product193 | 0
transaction609 | 2022-09-09 | 210 | customer751 | product524 | 0
transaction610 | 2023-03-31 | 424 | customer701 | product474 | 0
transaction611 | 2022-11-27 | 200 | customer654 | product427 | 0
transaction612 | 2022-09-25 | 855 | customer629 | product402 | 0
transaction613 | 2023-11-21 | 6 | customer556 | product329 | 0
transaction614 | 2022-06-03 | 1520 | customer980 | product753 | 0
transaction615 | 2023-06-09 | 70 | customer686 | product459 | 0
transaction616 | 2023-03-17 | 160 | customer803 | product576 | 0
transaction617 | 2022-12-11 | 12 | customer536 | product309 | 0
transaction618 | 2021-11-25 | 473 | customer763 | product536 | 0
transaction619 | 2021-12-22 | 92 | customer680 | product453 | 0
transaction620 | 2022-09-22 | 144 | customer830 | product603 | 0
transaction621 | 2023-10-18 | 128 | customer636 | product409 | 0
transaction622 | 2023-11-26 | 320 | customer684 | product457 | 0
transaction623 | 2023-05-21 | 378 | customer818 | product591 | 0
transaction624 | 2022-05-19 | 55 | customer590 | product363 | 0
transaction625 | 2022-04-22 | 209 | customer594 | product367 | 0
transaction626 | 2023-04-09 | 60 | customer862 | product635 | 0
transaction627 | 2021-11-19 | 3550 | customer155 | product78 | 0
transaction628 | 2021-12-06 | 4260 | customer156 | product78 | 0
transaction629 | 2022-05-20 | 0 | customer466 | product239 | 0
transaction630 | 2023-07-11 | 117 | customer631 | product404 | 0
transaction631 | 2023-09-27 | 80 | customer670 | product443 | 0
transaction632 | 2023-07-07 | 60 | customer475 | product248 | 0
transaction633 | 2023-11-23 | 4 | customer544 | product317 | 0
transaction634 | 2022-04-16 | 0 | customer165 | product83 | 0
transaction635 | 2022-09-30 | 0 | customer166 | product83 | 0
transaction636 | 2023-03-05 | 88 | customer582 | product355 | 0
transaction637 | 2022-01-25 | 0 | customer800 | product573 | 0
transaction638 | 2022-11-12 | 154 | customer558 | product331 | 0
transaction639 | 2023-07-07 | 25 | customer529 | product302 | 0
transaction640 | 2022-01-30 | 132 | customer571 | product344 | 0
transaction641 | 2022-10-27 | 368 | customer839 | product612 | 0
transaction642 | 2023-05-26 | 414 | customer941 | product714 | 0
transaction643 | 2023-05-20 | 322 | customer23 | product12 | 0
transaction644 | 2023-01-03 | 253 | customer24 | product12 | 0
transaction645 | 2023-07-14 | 80 | customer624 | product397 | 0
transaction646 | 2023-04-04 | 54 | customer580 | product353 | 0
transaction647 | 2022-10-15 | 1.5 | customer73 | product37 | 0
transaction648 | 2023-03-02 | 5.5 | customer74 | product37 | 0
transaction649 | 2023-07-21 | 324 | customer505 | product278 | 0
transaction650 | 2023-05-07 | 195 | customer777 | product550 | 0
transaction651 | 2022-10-08 | 18 | customer535 | product308 | 0
transaction652 | 2023-07-11 | 120 | customer685 | product458 | 0
transaction653 | 2023-01-08 | 77 | customer722 | product495 | 0
transaction654 | 2023-01-01 | 81 | customer205 | product103 | 0
transaction655 | 2023-05-02 | 324 | customer206 | product103 | 0
transaction656 | 2022-07-03 | 437 | customer11 | product6 | 0
transaction657 | 2023-05-07 | 391 | customer12 | product6 | 0
transaction658 | 2021-11-19 | 190 | customer824 | product597 | 0
transaction659 | 2023-09-04 | 22 | customer825 | product598 | 0
transaction660 | 2021-07-12 | 333 | customer786 | product559 | 0
transaction661 | 2022-07-30 | 26 | customer485 | product258 | 0
transaction662 | 2022-11-16 | 650 | customer766 | product539 | 0
transaction663 | 2022-01-18 | 0 | customer163 | product82 | 0
transaction664 | 2022-08-28 | 0 | customer164 | product82 | 0
transaction665 | 2023-02-04 | 165 | customer805 | product578 | 0
transaction666 | 2023-10-21 | 380 | customer729 | product502 | 0
transaction667 | 2023-05-21 | 60 | customer517 | product290 | 0
transaction668 | 2021-10-21 | 1020 | customer691 | product464 | 0
transaction669 | 2022-03-27 | 385 | customer754 | product527 | 0
transaction670 | 2023-05-20 | 280 | customer897 | product670 | 0
transaction671 | 2023-05-10 | 0 | customer926 | product699 | 0
transaction672 | 2022-08-21 | 675 | customer99 | product50 | 0
transaction673 | 2023-01-10 | 405 | customer100 | product50 | 0
transaction674 | 2023-11-05 | 266 | customer724 | product497 | 0
transaction675 | 2023-11-16 | 196 | customer75 | product38 | 0
transaction676 | 2022-12-01 | 280 | customer76 | product38 | 0
transaction677 | 2023-10-29 | 405 | customer261 | product131 | 0
transaction678 | 2022-11-19 | 351 | customer262 | product131 | 0
transaction679 | 2023-08-07 | 60 | customer351 | product176 | 0
transaction680 | 2023-09-29 | 70 | customer352 | product176 | 0
transaction681 | 2022-11-26 | 0 | customer778 | product551 | 0
transaction682 | 2023-08-03 | 1680 | customer907 | product680 | 0
transaction683 | 2023-10-05 | 1250 | customer850 | product623 | 0
transaction684 | 2022-11-17 | 0 | customer477 | product250 | 0
transaction685 | 2022-10-12 | 18 | customer829 | product602 | 0
transaction686 | 2023-05-26 | 700 | customer217 | product109 | 0
transaction687 | 2022-02-02 | 250 | customer218 | product109 | 0
transaction688 | 2023-02-18 | 703 | customer609 | product382 | 0
transaction689 | 2023-05-10 | 470 | customer19 | product10 | 0
transaction690 | 2023-07-10 | 141 | customer20 | product10 | 0
transaction691 | 2023-01-16 | 504 | customer464 | product237 | 0
transaction692 | 2022-03-18 | 2940 | customer966 | product739 | 0
transaction693 | 2023-06-03 | 148 | customer193 | product97 | 0
transaction694 | 2022-12-19 | 370 | customer194 | product97 | 0
transaction695 | 2022-10-26 | 54 | customer888 | product661 | 0
transaction696 | 2021-07-18 | 1104 | customer859 | product632 | 0
transaction697 | 2023-11-08 | 832 | customer788 | product561 | 0
transaction698 | 2022-11-04 | 120 | customer886 | product659 | 0
transaction699 | 2022-04-30 | 27 | customer603 | product376 | 0
transaction700 | 2022-12-27 | 60 | customer999 | product772 | 0
transaction701 | 2023-02-13 | 850 | customer91 | product46 | 0
transaction702 | 2023-04-27 | 935 | customer92 | product46 | 0
transaction703 | 2022-12-20 | 138 | customer325 | product163 | 0
transaction704 | 2023-07-21 | 414 | customer326 | product163 | 0
transaction705 | 2023-08-16 | 32.5 | customer746 | product519 | 0
transaction706 | 2023-12-05 | 170 | customer929 | product702 | 0
transaction707 | 2023-07-31 | 60 | customer459 | product232 | 0
transaction708 | 2023-09-10 | 8 | customer567 | product340 | 0
transaction709 | 2022-11-23 | 1.2 | customer543 | product316 | 0
transaction710 | 2022-12-14 | 715 | customer209 | product105 | 0
transaction711 | 2023-08-27 | 715 | customer210 | product105 | 0
transaction712 | 2022-02-17 | 9 | customer317 | product159 | 0
transaction713 | 2022-11-12 | 144 | customer318 | product159 | 0
transaction714 | 2023-02-28 | 945 | customer806 | product579 | 0
transaction715 | 2022-03-01 | 360 | customer652 | product425 | 0
transaction716 | 2022-11-22 | 174 | customer901 | product674 | 0
transaction717 | 2023-03-01 | 30 | customer329 | product165 | 0
transaction718 | 2023-02-01 | 75 | customer330 | product165 | 0
transaction719 | 2022-04-24 | 300 | customer127 | product64 | 0
transaction720 | 2023-12-03 | 675 | customer128 | product64 | 0
transaction721 | 2023-05-10 | 150 | customer919 | product692 | 0
transaction722 | 2023-10-07 | 7 | customer502 | product275 | 0
transaction723 | 2023-11-19 | 492 | customer796 | product569 | 0
transaction724 | 2022-07-11 | 54 | customer772 | product545 | 0
transaction725 | 2022-06-29 | 238 | customer223 | product112 | 0
transaction726 | 2022-10-24 | 255 | customer224 | product112 | 0
transaction727 | 2022-12-30 | 744 | customer183 | product92 | 0
transaction728 | 2023-03-25 | 62 | customer184 | product92 | 0
transaction729 | 2022-12-17 | 114 | customer882 | product655 | 0
transaction730 | 2023-01-04 | 333 | customer787 | product560 | 0
transaction731 | 2023-05-21 | 12 | customer516 | product289 | 0
transaction732 | 2023-05-22 | 8 | customer43 | product22 | 0
transaction733 | 2023-05-24 | 32 | customer44 | product22 | 0
transaction734 | 2022-07-09 | 154 | customer566 | product339 | 0
transaction735 | 2021-11-18 | 125 | customer759 | product532 | 0
transaction736 | 2022-07-28 | 225 | customer13 | product7 | 0
transaction737 | 2023-04-22 | 585 | customer14 | product7 | 0
transaction738 | 2023-06-05 | 238 | customer584 | product357 | 0
transaction739 | 2022-08-10 | 270 | customer659 | product432 | 0
transaction740 | 2021-04-22 | 390 | customer838 | product611 | 0
transaction741 | 2022-06-15 | 36 | customer562 | product335 | 0
transaction742 | 2022-10-24 | 280 | customer921 | product694 | 0
transaction743 | 2022-08-26 | 160 | customer958 | product731 | 0
transaction744 | 2023-06-16 | 64 | customer610 | product383 | 0
transaction745 | 2023-10-26 | 364 | customer951 | product724 | 0
transaction746 | 2022-05-24 | 352 | customer313 | product157 | 0
transaction747 | 2023-10-04 | 242 | customer314 | product157 | 0
transaction748 | 2023-09-09 | 350 | customer647 | product420 | 0
transaction749 | 2023-09-10 | 54 | customer507 | product280 | 0
transaction750 | 2022-07-28 | 0 | customer780 | product553 | 0
transaction751 | 2022-05-29 | 1215 | customer908 | product681 | 0
transaction752 | 2023-11-22 | 322 | customer109 | product55 | 0
transaction753 | 2023-07-31 | 828 | customer110 | product55 | 0
transaction754 | 2022-05-14 | 212 | customer619 | product392 | 0
transaction755 | 2023-06-02 | 1380 | customer417 | product209 | 0
transaction756 | 2022-05-12 | 3450 | customer418 | product209 | 0
transaction757 | 2021-12-09 | 688 | customer700 | product473 | 0
transaction758 | 2022-06-01 | 135 | customer895 | product668 | 0
transaction759 | 2023-08-07 | 19 | customer649 | product422 | 0
transaction760 | 2022-03-11 | 204 | customer821 | product594 | 0
transaction761 | 2023-06-01 | 333 | customer259 | product130 | 0
transaction762 | 2022-11-23 | 666 | customer260 | product130 | 0
transaction763 | 2023-07-10 | 120 | customer733 | product506 | 0
transaction764 | 2022-09-30 | 324 | customer935 | product708 | 0
transaction765 | 2023-09-15 | 18 | customer509 | product282 | 0
transaction766 | 2023-10-11 | 810 | customer848 | product621 | 0
transaction767 | 2023-10-07 | 49.5 | customer500 | product273 | 0
transaction768 | 2023-08-25 | 0 | customer714 | product487 | 0
transaction769 | 2023-12-08 | 440 | customer969 | product742 | 0
transaction770 | 2022-09-14 | 450 | customer87 | product44 | 0
transaction771 | 2023-11-12 | 855 | customer88 | product44 | 0
transaction772 | 2023-02-27 | 14 | customer725 | product498 | 0
transaction773 | 2023-06-20 | 18 | customer555 | product328 | 0
transaction774 | 2023-10-03 | 0 | customer879 | product652 | 0
transaction775 | 2022-05-16 | 0 | customer159 | product80 | 0
transaction776 | 2022-09-18 | 0 | customer160 | product80 | 0
transaction777 | 2022-12-31 | 490 | customer703 | product476 | 0
transaction778 | 2022-08-21 | 34 | customer728 | product501 | 0
transaction779 | 2023-05-24 | 275 | customer15 | product8 | 0
transaction780 | 2023-09-12 | 75 | customer16 | product8 | 0
transaction781 | 2023-11-17 | 910 | customer968 | product741 | 0
transaction782 | 2021-09-19 | 24 | customer357 | product179 | 0
transaction783 | 2022-07-16 | 2 | customer358 | product179 | 0
transaction784 | 2023-04-23 | 480 | customer694 | product467 | 0
transaction785 | 2022-11-15 | 570 | customer121 | product61 | 0
transaction786 | 2023-04-10 | 510 | customer122 | product61 | 0
transaction787 | 2023-12-07 | 0 | customer468 | product241 | 0
transaction788 | 2022-02-08 | 24.3 | customer513 | product286 | 0
transaction789 | 2022-09-13 | 28.6 | customer373 | product187 | 0
transaction790 | 2023-12-07 | 37.4 | customer374 | product187 | 0
transaction791 | 2022-12-11 | 240 | customer992 | product765 | 0
transaction792 | 2022-05-25 | 54 | customer341 | product171 | 0
transaction793 | 2022-11-10 | 297 | customer342 | product171 | 0
transaction794 | 2023-05-01 | 0 | customer801 | product574 | 0
transaction795 | 2022-03-11 | 48 | customer508 | product281 | 0
transaction796 | 2023-03-25 | 55 | customer889 | product662 | 0
transaction797 | 2023-08-09 | 325 | customer457 | product230 | 0
transaction798 | 2023-07-21 | 2125 | customer855 | product628 | 0
transaction799 | 2023-06-14 | 170 | customer153 | product77 | 0
transaction800 | 2022-10-29 | 1360 | customer154 | product77 | 0
transaction801 | 2023-10-14 | 56 | customer337 | product169 | 0
transaction802 | 2023-08-30 | 4 | customer338 | product169 | 0
transaction803 | 2022-03-07 | 85 | customer501 | product274 | 0
transaction804 | 2023-06-29 | 45 | customer405 | product203 | 0
transaction805 | 2022-08-21 | 25 | customer406 | product203 | 0
transaction806 | 2023-06-21 | 756 | customer877 | product650 | 0
transaction807 | 2022-04-30 | 18 | customer291 | product146 | 0
transaction808 | 2023-12-02 | 54 | customer292 | product146 | 0
transaction809 | 2022-11-24 | 1195 | customer915 | product688 | 0
transaction810 | 2023-08-25 | 845 | customer708 | product481 | 0
transaction811 | 2021-06-10 | 0 | customer784 | product557 | 0
transaction812 | 2023-04-13 | 22 | customer832 | product605 | 0
transaction813 | 2022-04-28 | 78 | customer33 | product17 | 0
transaction814 | 2023-02-07 | 58.5 | customer34 | product17 | 0
transaction815 | 2022-02-01 | 18 | customer942 | product715 | 0
transaction816 | 2023-03-25 | 360 | customer241 | product121 | 0
transaction817 | 2023-02-26 | 300 | customer242 | product121 | 0
transaction818 | 2023-04-11 | 84 | customer998 | product771 | 0
transaction819 | 2023-07-29 | 247 | customer730 | product503 | 0
transaction820 | 2023-01-07 | 450 | customer133 | product67 | 0
transaction821 | 2022-11-10 | 250 | customer134 | product67 | 0
transaction822 | 2021-04-13 | 0 | customer991 | product764 | 0
transaction823 | 2023-01-02 | 420 | customer783 | product556 | 0
transaction824 | 2022-10-12 | 144 | customer720 | product493 | 0
transaction825 | 2022-03-28 | 0 | customer297 | product149 | 0
transaction826 | 2022-11-04 | 0 | customer298 | product149 | 0
transaction827 | 2021-12-20 | 250 | customer693 | product466 | 0
transaction828 | 2022-12-29 | 91 | customer996 | product769 | 0
transaction829 | 2023-07-07 | 340 | customer245 | product123 | 0
transaction830 | 2023-08-03 | 1530 | customer246 | product123 | 0
transaction831 | 2023-04-01 | 4000 | customer911 | product684 | 0
transaction832 | 2021-11-29 | 150 | customer474 | product247 | 0
transaction833 | 2023-01-15 | 315 | customer181 | product91 | 0
transaction834 | 2023-06-22 | 1995 | customer182 | product91 | 0
transaction835 | 2022-02-19 | 0 | customer758 | product531 | 0
transaction836 | 2023-06-15 | 261 | customer695 | product468 | 0
transaction837 | 2022-04-01 | 425 | customer377 | product189 | 0
transaction838 | 2023-07-15 | 125 | customer378 | product189 | 0
transaction839 | 2023-07-27 | 176 | customer588 | product361 | 0
transaction840 | 2022-10-02 | 176 | customer589 | product362 | 0
transaction841 | 2023-03-07 | 32 | customer546 | product319 | 0
transaction842 | 2023-03-11 | 112 | customer748 | product521 | 0
transaction843 | 2023-10-16 | 1080 | customer906 | product679 | 0
transaction844 | 2023-11-22 | 115 | customer744 | product517 | 0
transaction845 | 2023-02-08 | 0 | customer776 | product549 | 0
transaction846 | 2022-12-12 | 155 | customer237 | product119 | 0
transaction847 | 2022-09-15 | 1550 | customer238 | product119 | 0
transaction848 | 2021-08-01 | 125 | customer460 | product233 | 0
transaction849 | 2023-05-07 | 50 | customer961 | product734 | 0
transaction850 | 2023-09-15 | 650 | customer449 | product225 | 0
transaction851 | 2023-07-09 | 195 | customer450 | product225 | 0
transaction852 | 2023-06-24 | 242 | customer697 | product470 | 0
transaction853 | 2023-09-11 | 17.6 | customer365 | product183 | 0
transaction854 | 2022-10-18 | 28.6 | customer366 | product183 | 0
transaction855 | 2023-10-03 | 154 | customer583 | product356 | 0
transaction856 | 2023-06-22 | 0 | customer773 | product546 | 0
transaction857 | 2022-11-13 | 0 | customer994 | product767 | 0
transaction858 | 2022-04-25 | 96 | customer650 | product423 | 0
transaction859 | 2022-12-22 | 123 | customer618 | product391 | 0
transaction860 | 2022-10-01 | 13.5 | customer409 | product205 | 0
transaction861 | 2023-02-12 | 22.5 | customer410 | product205 | 0
transaction862 | 2022-09-30 | 256 | customer593 | product366 | 0
transaction863 | 2022-12-08 | 150 | customer5 | product3 | 0
transaction864 | 2023-02-19 | 150 | customer6 | product3 | 0
transaction865 | 2021-08-03 | 32 | customer506 | product279 | 0
transaction866 | 2022-07-26 | 128 | customer569 | product342 | 0
transaction867 | 2023-06-07 | 222 | customer465 | product238 | 0
transaction868 | 2023-01-21 | 0 | customer478 | product251 | 0
transaction869 | 2023-05-12 | 495 | customer635 | product408 | 0
transaction870 | 2021-06-10 | 16.5 | customer483 | product256 | 0
transaction871 | 2022-07-29 | 650 | customer814 | product587 | 0
transaction872 | 2022-10-15 | 120 | customer79 | product40 | 0
transaction873 | 2023-01-03 | 200 | customer80 | product40 | 0
transaction874 | 2022-04-10 | 0 | customer775 | product548 | 0
transaction875 | 2022-09-27 | 150 | customer957 | product730 | 0
transaction876 | 2023-01-02 | 320 | customer625 | product398 | 0
transaction877 | 2023-09-08 | 294 | customer639 | product412 | 0
transaction878 | 2023-01-05 | 0 | customer713 | product486 | 0
transaction879 | 2021-10-18 | 104 | customer399 | product200 | 0
transaction880 | 2021-11-23 | 32.5 | customer400 | product200 | 0
transaction881 | 2022-05-26 | 24 | customer497 | product270 | 0
transaction882 | 2022-09-16 | 576 | customer813 | product586 | 0
transaction883 | 2022-09-24 | 646 | customer923 | product696 | 0
transaction884 | 2023-11-18 | 200 | customer663 | product436 | 0
transaction885 | 2023-07-20 | 136 | customer742 | product515 | 0
transaction886 | 2023-07-25 | 133 | customer491 | product264 | 0
transaction887 | 2023-11-16 | 300 | customer677 | product450 | 0
transaction888 | 2022-02-11 | 30 | customer7 | product4 | 0
transaction889 | 2021-08-09 | 420 | customer8 | product4 | 0
transaction890 | 2022-08-29 | 525 | customer760 | product533 | 0
transaction891 | 2023-11-14 | 675 | customer662 | product435 | 0
transaction892 | 2022-08-20 | 47.5 | customer359 | product180 | 0
transaction893 | 2023-01-09 | 35 | customer360 | product180 | 0
